persona_id,risk_tolerance,time_horizon,sophistication,strategy,preference_score,expected_pnl_pct,risk_bucket,horizon_bucket
P-0004,0.41835336214606494,0.32337378500531233,0.6050743103716479,Buy-and-Hold,0.496478638461775,5.095509763962344,high,short
P-0004,0.41835336214606494,0.32337378500531233,0.6050743103716479,SMA-Cross-20-50,0.8009067375166781,1.8819475407049284,high,short
P-0004,0.41835336214606494,0.32337378500531233,0.6050743103716479,RSI-Mean-Revert,0.8780950567461262,-3.3430092010081043,high,short
P-0004,0.41835336214606494,0.32337378500531233,0.6050743103716479,MACD-Cross,0.8723238419590686,1.4416893583084829,high,short
P-0004,0.41835336214606494,0.32337378500531233,0.6050743103716479,Momentum-20d,0.8123761874157047,6.171140918150474,high,short
P-0004,0.41835336214606494,0.32337378500531233,0.6050743103716479,Bollinger-Revert,0.8942210110736211,0.0,high,short
P-0004,0.41835336214606494,0.32337378500531233,0.6050743103716479,Donchian-Breakout,0.8314550959293187,-1.0256148537204186,high,short
P-0004,0.41835336214606494,0.32337378500531233,0.6050743103716479,Volume-Spike,0.7620321215211544,0.0,high,short
P-0004,0.41835336214606494,0.32337378500531233,0.6050743103716479,Z-Score-Revert,0.8942210110736211,-0.8618705600384976,high,short
P-0004,0.41835336214606494,0.32337378500531233,0.6050743103716479,Random-Control,0.5352440595124776,-1.6196824827856637,high,short
P-0005,0.49963164721546416,0.6773829847038056,0.3328889616410934,Buy-and-Hold,0.7124250062876677,5.830807146409509,high,long
P-0005,0.49963164721546416,0.6773829847038056,0.3328889616410934,SMA-Cross-20-50,0.9175005395610638,2.0037880638413115,high,long
P-0005,0.49963164721546416,0.6773829847038056,0.3328889616410934,RSI-Mean-Revert,0.7547668982878903,-3.1234850789524446,high,long
P-0005,0.49963164721546416,0.6773829847038056,0.3328889616410934,MACD-Cross,0.8592982372917852,1.4316596427146746,high,long
P-0005,0.49963164721546416,0.6773829847038056,0.3328889616410934,Momentum-20d,0.8387309291021215,6.260878813592723,high,long
P-0005,0.49963164721546416,0.6773829847038056,0.3328889616410934,Bollinger-Revert,0.7268455685893618,0.0,high,long
P-0005,0.49963164721546416,0.6773829847038056,0.3328889616410934,Donchian-Breakout,0.7493760427692828,-0.9796505839507985,high,long
P-0005,0.49963164721546416,0.6773829847038056,0.3328889616410934,Volume-Spike,0.6114616381341631,0.0,high,long
P-0005,0.49963164721546416,0.6773829847038056,0.3328889616410934,Z-Score-Revert,0.7268455685893618,-0.7857147337081596,high,long
P-0005,0.49963164721546416,0.6773829847038056,0.3328889616410934,Random-Control,0.5511195446003605,-1.6364311195533803,high,long
P-0006,0.3039632841398589,0.3535861998278402,0.2676044779055382,Buy-and-Hold,0.6098075575154631,5.481394733340152,mid,short
P-0006,0.3039632841398589,0.3535861998278402,0.2676044779055382,SMA-Cross-20-50,0.8292454139423563,1.9115614575697621,mid,short
P-0006,0.3039632841398589,0.3535861998278402,0.2676044779055382,RSI-Mean-Revert,0.780518112638875,-3.1693222404971975,mid,short
P-0006,0.3039632841398589,0.3535861998278402,0.2676044779055382,MACD-Cross,0.8051709522550258,1.38998163323637,mid,short
P-0006,0.3039632841398589,0.3535861998278402,0.2676044779055382,Momentum-20d,0.8821949284291721,6.40887373130133,mid,short
P-0006,0.3039632841398589,0.3535861998278402,0.2676044779055382,Bollinger-Revert,0.7411589927789024,0.0,mid,short
P-0006,0.3039632841398589,0.3535861998278402,0.2676044779055382,Donchian-Breakout,0.7002856336086212,-0.9521599548208279,mid,short
P-0006,0.3039632841398589,0.3535861998278402,0.2676044779055382,Volume-Spike,0.6098688118994613,0.0,mid,short
P-0006,0.3039632841398589,0.3535861998278402,0.2676044779055382,Z-Score-Revert,0.7411589927789024,-0.7922273417144006,mid,short
P-0006,0.3039632841398589,0.3535861998278402,0.2676044779055382,Random-Control,0.5953693519633971,-1.6831146663213838,mid,short
P-0007,0.15089426689933477,0.672978924654114,0.6904527672782002,Buy-and-Hold,0.6092790308799991,5.479595100146397,low,long
P-0007,0.15089426689933477,0.672978924654114,0.6904527672782002,SMA-Cross-20-50,0.7750982438731265,1.854977664847417,low,long
P-0007,0.15089426689933477,0.672978924654114,0.6904527672782002,RSI-Mean-Revert,0.6454667414266331,-2.928930799739407,low,long
P-0007,0.15089426689933477,0.672978924654114,0.6904527672782002,MACD-Cross,0.7496211019127406,1.3472082484728103,low,long
P-0007,0.15089426689933477,0.672978924654114,0.6904527672782002,Momentum-20d,0.6589986951812483,5.64889055709215,low,long
P-0007,0.15089426689933477,0.672978924654114,0.6904527672782002,Bollinger-Revert,0.6589277003095925,0.0,low,long
P-0007,0.15089426689933477,0.672978924654114,0.6904527672782002,Donchian-Breakout,0.6421283737904425,-0.919591889322648,low,long
P-0007,0.15089426689933477,0.672978924654114,0.6904527672782002,Volume-Spike,0.5362693074769371,0.0,low,long
P-0007,0.15089426689933477,0.672978924654114,0.6904527672782002,Z-Score-Revert,0.6589277003095925,-0.7548121036408646,low,long
P-0007,0.15089426689933477,0.672978924654114,0.6904527672782002,Random-Control,0.3251693369681067,-1.3980536505013523,low,long
P-0008,0.3293798647231175,0.6602724881855183,0.3879697398235577,Buy-and-Hold,0.7322435791411166,5.8982893869755015,mid,long
P-0008,0.3293798647231175,0.6602724881855183,0.3879697398235577,SMA-Cross-20-50,0.9459484705781864,2.033516151754205,mid,long
P-0008,0.3293798647231175,0.6602724881855183,0.3879697398235577,RSI-Mean-Revert,0.7319314126597051,-3.082837914534275,mid,long
P-0008,0.3293798647231175,0.6602724881855183,0.3879697398235577,MACD-Cross,0.8501675600030931,1.4246290212023818,mid,long
P-0008,0.3293798647231175,0.6602724881855183,0.3879697398235577,Momentum-20d,0.8132812509032128,6.174222659325439,mid,long
P-0008,0.3293798647231175,0.6602724881855183,0.3879697398235577,Bollinger-Revert,0.7124886352442439,0.0,mid,long
P-0008,0.3293798647231175,0.6602724881855183,0.3879697398235577,Donchian-Breakout,0.7112914479909856,-0.9583232108749521,mid,long
P-0008,0.3293798647231175,0.6602724881855183,0.3879697398235577,Volume-Spike,0.5794063883928267,0.0,mid,long
P-0008,0.3293798647231175,0.6602724881855183,0.3879697398235577,Z-Score-Revert,0.7124886352442439,-0.7791823290361309,mid,long
P-0008,0.3293798647231175,0.6602724881855183,0.3879697398235577,Random-Control,0.48682909967543997,-1.5686047001575891,mid,long
P-0009,0.5237398684560446,0.6675401065414731,0.48766088617618136,Buy-and-Hold,0.6508973188982481,5.6213053708485345,high,long
P-0009,0.5237398684560446,0.6675401065414731,0.48766088617618136,SMA-Cross-20-50,0.9041569825142068,1.989844046727346,high,long
P-0009,0.5237398684560446,0.6675401065414731,0.48766088617618136,RSI-Mean-Revert,0.783163970314298,-3.1740318671594503,high,long
P-0009,0.5237398684560446,0.6675401065414731,0.48766088617618136,MACD-Cross,0.9020450403090012,1.464574681037931,high,long
P-0009,0.5237398684560446,0.6675401065414731,0.48766088617618136,Momentum-20d,0.8108282102047958,6.1658700557473285,high,long
P-0009,0.5237398684560446,0.6675401065414731,0.48766088617618136,Bollinger-Revert,0.773783721426935,0.0,high,long
P-0009,0.5237398684560446,0.6675401065414731,0.48766088617618136,Donchian-Breakout,0.8039851884211842,-1.0102317055158632,high,long
P-0009,0.5237398684560446,0.6675401065414731,0.48766088617618136,Volume-Spike,0.663349186463194,0.0,high,long
P-0009,0.5237398684560446,0.6675401065414731,0.48766088617618136,Z-Score-Revert,0.773783721426935,-0.8070715932492555,high,long
P-0009,0.5237398684560446,0.6675401065414731,0.48766088617618136,Random-Control,0.5164414551029972,-1.599845735133662,high,long
P-0010,0.16127411465867025,0.5781941450192577,0.09638290465218592,Buy-and-Hold,0.7554371540412976,5.977263509510618,low,short
P-0010,0.16127411465867025,0.5781941450192577,0.09638290465218592,SMA-Cross-20-50,0.7766550618207444,1.8566045396026778,low,short
P-0010,0.16127411465867025,0.5781941450192577,0.09638290465218592,RSI-Mean-Revert,0.6201846306214313,-2.8839286425061474,low,short
P-0010,0.16127411465867025,0.5781941450192577,0.09638290465218592,MACD-Cross,0.692452546007088,1.3031884604254578,low,short
P-0010,0.16127411465867025,0.5781941450192577,0.09638290465218592,Momentum-20d,0.7497013116046533,5.957732966013843,low,short
P-0010,0.16127411465867025,0.5781941450192577,0.09638290465218592,Bollinger-Revert,0.5822670057249093,0.0,low,short
P-0010,0.16127411465867025,0.5781941450192577,0.09638290465218592,Donchian-Breakout,0.561970734774295,-0.8747036114736053,low,short
P-0010,0.16127411465867025,0.5781941450192577,0.09638290465218592,Volume-Spike,0.4476247755592083,0.0,low,short
P-0010,0.16127411465867025,0.5781941450192577,0.09638290465218592,Z-Score-Revert,0.5822670057249093,-0.7199314876048337,low,short
P-0010,0.16127411465867025,0.5781941450192577,0.09638290465218592,Random-Control,0.48889817116572465,-1.5707875705798393,low,short
P-0011,0.3274650438666328,0.8648659989664054,0.8136099470097058,Buy-and-Hold,0.5742662443441655,5.360376561991883,mid,long
P-0011,0.3274650438666328,0.8648659989664054,0.8136099470097058,SMA-Cross-20-50,0.7133593971915859,1.7904605700652072,mid,long
P-0011,0.3274650438666328,0.8648659989664054,0.8136099470097058,RSI-Mean-Revert,0.595154310069313,-2.839374671923377,mid,long
P-0011,0.3274650438666328,0.8648659989664054,0.8136099470097058,MACD-Cross,0.7049030062543693,1.3127753148158643,mid,long
P-0011,0.3274650438666328,0.8648659989664054,0.8136099470097058,Momentum-20d,0.5878253259639026,5.406545234907088,mid,long
P-0011,0.3274650438666328,0.8648659989664054,0.8136099470097058,Bollinger-Revert,0.6174741365761783,0.0,mid,long
P-0011,0.3274650438666328,0.8648659989664054,0.8136099470097058,Donchian-Breakout,0.6346180537219475,-0.9153861100842907,mid,long
P-0011,0.3274650438666328,0.8648659989664054,0.8136099470097058,Volume-Spike,0.5245201366306849,0.0,mid,long
P-0011,0.3274650438666328,0.8648659989664054,0.8136099470097058,Z-Score-Revert,0.6174741365761783,-0.7359507321421612,mid,long
P-0011,0.3274650438666328,0.8648659989664054,0.8136099470097058,Random-Control,0.27548236316782226,-1.3456338931420524,mid,long
P-0012,0.48761242462451476,0.4828407645480531,0.33687721739345405,Buy-and-Hold,0.631993932236754,5.5569393392661475,high,short
P-0012,0.48761242462451476,0.4828407645480531,0.33687721739345405,SMA-Cross-20-50,0.9080095854916317,1.993870016838755,high,short
P-0012,0.48761242462451476,0.4828407645480531,0.33687721739345405,RSI-Mean-Revert,0.8443607220904703,-3.2829620853210373,high,short
P-0012,0.48761242462451476,0.4828407645480531,0.33687721739345405,MACD-Cross,0.9050317007447904,1.4668744095734887,high,short
P-0012,0.48761242462451476,0.4828407645480531,0.33687721739345405,Momentum-20d,0.947160704466993,6.63008219871011,high,short
P-0012,0.48761242462451476,0.4828407645480531,0.33687721739345405,Bollinger-Revert,0.8039597736807498,0.0,high,short
P-0012,0.48761242462451476,0.4828407645480531,0.33687721739345405,Donchian-Breakout,0.7989986126321553,-1.007439223074007,high,short
P-0012,0.48761242462451476,0.4828407645480531,0.33687721739345405,Volume-Spike,0.6788338692685552,0.0,high,short
P-0012,0.48761242462451476,0.4828407645480531,0.33687721739345405,Z-Score-Revert,0.8039597736807498,-0.8208016970247412,high,short
P-0012,0.48761242462451476,0.4828407645480531,0.33687721739345405,Random-Control,0.6213546853485152,-1.7105291930426836,high,short
P-0013,0.21620560433097472,0.8742634406108408,0.2526228444002284,Buy-and-Hold,0.8854486481797036,6.41995264705189,mid,long
P-0013,0.21620560433097472,0.8742634406108408,0.2526228444002284,SMA-Cross-20-50,0.7912570634107445,1.8718636312642278,mid,long
P-0013,0.21620560433097472,0.8742634406108408,0.2526228444002284,RSI-Mean-Revert,0.576415260551175,-2.8060191637810914,mid,long
P-0013,0.21620560433097472,0.8742634406108408,0.2526228444002284,MACD-Cross,0.6935102834222953,1.3040029182351673,mid,long
P-0013,0.21620560433097472,0.8742634406108408,0.2526228444002284,Momentum-20d,0.679734659495232,5.719496515581265,mid,long
P-0013,0.21620560433097472,0.8742634406108408,0.2526228444002284,Bollinger-Revert,0.5536266414753448,0.0,mid,long
P-0013,0.21620560433097472,0.8742634406108408,0.2526228444002284,Donchian-Breakout,0.560434412700684,-0.8738432711123831,mid,long
P-0013,0.21620560433097472,0.8742634406108408,0.2526228444002284,Volume-Spike,0.4239232102368431,0.0,mid,long
P-0013,0.21620560433097472,0.8742634406108408,0.2526228444002284,Z-Score-Revert,0.5536266414753448,-0.7069001218712819,mid,long
P-0013,0.21620560433097472,0.8742634406108408,0.2526228444002284,Random-Control,0.38603014391916424,-1.4622618018347182,mid,long
P-0014,0.29178582562220173,0.37742970771084705,0.42731885961458516,Buy-and-Hold,0.5904652873949335,5.415534303579749,mid,short
P-0014,0.29178582562220173,0.37742970771084705,0.42731885961458516,SMA-Cross-20-50,0.8562477100048038,1.9397788569550198,mid,short
P-0014,0.29178582562220173,0.37742970771084705,0.42731885961458516,RSI-Mean-Revert,0.8117856850190016,-3.2249785193338227,mid,short
P-0014,0.29178582562220173,0.37742970771084705,0.42731885961458516,MACD-Cross,0.8543300910375322,1.4278341700989,mid,short
P-0014,0.29178582562220173,0.37742970771084705,0.42731885961458516,Momentum-20d,0.8584930478511104,6.32816882793303,mid,short
P-0014,0.29178582562220173,0.37742970771084705,0.42731885961458516,Bollinger-Revert,0.7911857977623948,0.0,mid,short
P-0014,0.29178582562220173,0.37742970771084705,0.42731885961458516,Donchian-Breakout,0.743766378408445,-0.9765091719087292,mid,short
P-0014,0.29178582562220173,0.37742970771084705,0.42731885961458516,Volume-Spike,0.6516142212342022,0.0,mid,short
P-0014,0.29178582562220173,0.37742970771084705,0.42731885961458516,Z-Score-Revert,0.7911857977623948,-0.8149895379818897,mid,short
P-0014,0.29178582562220173,0.37742970771084705,0.42731885961458516,Random-Control,0.5419268135559914,-1.6267327883015708,mid,short
P-0015,0.22819733188848898,0.8298354161175464,0.8231414338090799,Buy-and-Hold,0.5707818703638867,5.348512268589034,mid,long
P-0015,0.22819733188848898,0.8298354161175464,0.8231414338090799,SMA-Cross-20-50,0.7048225684563245,1.781539584036859,mid,long
P-0015,0.22819733188848898,0.8298354161175464,0.8231414338090799,RSI-Mean-Revert,0.5823146405759954,-2.8165200602252716,mid,long
P-0015,0.22819733188848898,0.8298354161175464,0.8231414338090799,MACD-Cross,0.6906520414580806,1.3018020719227221,mid,long
P-0015,0.22819733188848898,0.8298354161175464,0.8231414338090799,Momentum-20d,0.5787668360993323,5.375701076918226,mid,long
P-0015,0.22819733188848898,0.8298354161175464,0.8231414338090799,Bollinger-Revert,0.6047132299753069,0.0,mid,long
P-0015,0.22819733188848898,0.8298354161175464,0.8231414338090799,Donchian-Breakout,0.6096376290041705,-0.9013970722423356,mid,long
P-0015,0.22819733188848898,0.8298354161175464,0.8231414338090799,Volume-Spike,0.503742420586526,0.0,mid,long
P-0015,0.22819733188848898,0.8298354161175464,0.8231414338090799,Z-Score-Revert,0.6047132299753069,-0.7301445196387646,mid,long
P-0015,0.22819733188848898,0.8298354161175464,0.8231414338090799,Random-Control,0.255791162922108,-1.324859676882824,mid,long
P-0016,0.15634583241166214,0.658598217835024,0.3551266915395898,Buy-and-Hold,0.7526470187840938,5.967763098959839,low,long
P-0016,0.15634583241166214,0.658598217835024,0.3551266915395898,SMA-Cross-20-50,0.8530139254568766,1.936399552102436,low,long
P-0016,0.15634583241166214,0.658598217835024,0.3551266915395898,RSI-Mean-Revert,0.660191241158,-2.95514040926124,low,long
P-0016,0.15634583241166214,0.658598217835024,0.3551266915395898,MACD-Cross,0.7660200456552283,1.3598354351545257,low,long
P-0016,0.15634583241166214,0.658598217835024,0.3551266915395898,Momentum-20d,0.749660112854287,5.957592684268847,low,long
P-0016,0.15634583241166214,0.658598217835024,0.3551266915395898,Bollinger-Revert,0.6415846732028594,0.0,low,long
P-0016,0.15634583241166214,0.658598217835024,0.3551266915395898,Donchian-Breakout,0.6247685916664375,-0.9098704113332051,low,long
P-0016,0.15634583241166214,0.658598217835024,0.3551266915395898,Volume-Spike,0.5021577854568359,0.0,low,long
P-0016,0.15634583241166214,0.658598217835024,0.3551266915395898,Z-Score-Revert,0.6415846732028594,-0.7469210263073011,low,long
P-0016,0.15634583241166214,0.658598217835024,0.3551266915395898,Random-Control,0.4252048315606032,-1.5035910972964364,low,long
P-0017,0.14563365400354747,0.35490736776990184,0.6003941069659102,Buy-and-Hold,0.5275967591062436,5.201466964756759,low,short
P-0017,0.14563365400354747,0.35490736776990184,0.6003941069659102,SMA-Cross-20-50,0.7655286553003902,1.8449774447889076,low,short
P-0017,0.14563365400354747,0.35490736776990184,0.6003941069659102,RSI-Mean-Revert,0.7294803937339169,-3.078475100846372,low,short
P-0017,0.14563365400354747,0.35490736776990184,0.6003941069659102,MACD-Cross,0.7714492355326584,1.3640159113601469,low,short
P-0017,0.14563365400354747,0.35490736776990184,0.6003941069659102,Momentum-20d,0.7305280025950976,5.892447848836307,low,short
P-0017,0.14563365400354747,0.35490736776990184,0.6003941069659102,Bollinger-Revert,0.7357628901094777,0.0,low,short
P-0017,0.14563365400354747,0.35490736776990184,0.6003941069659102,Donchian-Breakout,0.6788792821096725,-0.9401723979814167,low,short
P-0017,0.14563365400354747,0.35490736776990184,0.6003941069659102,Volume-Spike,0.6075236986817899,0.0,low,short
P-0017,0.14563365400354747,0.35490736776990184,0.6003941069659102,Z-Score-Revert,0.7357628901094777,-0.7897721149998124,low,short
P-0017,0.14563365400354747,0.35490736776990184,0.6003941069659102,Random-Control,0.4242340076631791,-1.502566878084654,low,short
P-0018,0.3281252531586547,0.2046854449492794,0.09822526141117759,Buy-and-Hold,0.5349034252009038,5.226346162809077,mid,short
P-0018,0.3281252531586547,0.2046854449492794,0.09822526141117759,SMA-Cross-20-50,0.7098807316988358,1.7868253646252834,mid,short
P-0018,0.3281252531586547,0.2046854449492794,0.09822526141117759,RSI-Mean-Revert,0.7145625095035815,-3.051921266916375,mid,short
P-0018,0.3281252531586547,0.2046854449492794,0.09822526141117759,MACD-Cross,0.6954924436653511,1.3055291816223205,mid,short
P-0018,0.3281252531586547,0.2046854449492794,0.09822526141117759,Momentum-20d,0.8099107673143784,6.162746162705458,mid,short
P-0018,0.3281252531586547,0.2046854449492794,0.09822526141117759,Bollinger-Revert,0.6659447996411154,0.0,mid,short
P-0018,0.3281252531586547,0.2046854449492794,0.09822526141117759,Donchian-Breakout,0.6221920721500334,-0.9084275604040187,mid,short
P-0018,0.3281252531586547,0.2046854449492794,0.09822526141117759,Volume-Spike,0.5584796848371143,0.0,mid,short
P-0018,0.3281252531586547,0.2046854449492794,0.09822526141117759,Z-Score-Revert,0.6659447996411154,-0.7580048838367075,mid,short
P-0018,0.3281252531586547,0.2046854449492794,0.09822526141117759,Random-Control,0.6595845819990054,-1.7508617340089505,mid,short
P-0019,0.313299117387217,0.7756511426664503,0.0786733520271131,Buy-and-Hold,0.8543704177243382,6.3141312723513705,mid,long
P-0019,0.313299117387217,0.7756511426664503,0.0786733520271131,SMA-Cross-20-50,0.7827281413655871,1.8629509077270383,mid,long
P-0019,0.313299117387217,0.7756511426664503,0.0786733520271131,RSI-Mean-Revert,0.5975253424529201,-2.843595109566198,mid,long
P-0019,0.313299117387217,0.7756511426664503,0.0786733520271131,MACD-Cross,0.6899694013414263,1.3012764390328984,mid,long
P-0019,0.313299117387217,0.7756511426664503,0.0786733520271131,Momentum-20d,0.7261652045131858,5.877592521367397,mid,long
P-0019,0.313299117387217,0.7756511426664503,0.0786733520271131,Bollinger-Revert,0.5602186605832792,0.0,mid,long
P-0019,0.313299117387217,0.7756511426664503,0.0786733520271131,Donchian-Breakout,0.5670131535921052,-0.877527366011579,mid,long
P-0019,0.313299117387217,0.7756511426664503,0.0786733520271131,Volume-Spike,0.43599681127660406,0.0,mid,long
P-0019,0.313299117387217,0.7756511426664503,0.0786733520271131,Z-Score-Revert,0.5602186605832792,-0.709899490565392,mid,long
P-0019,0.313299117387217,0.7756511426664503,0.0786733520271131,Random-Control,0.4813762158159086,-1.5628519076857836,mid,long
P-0020,0.32894420762061183,0.533836818383637,0.5912145326871989,Buy-and-Hold,0.6019939541092787,5.454789413742094,mid,short
P-0020,0.32894420762061183,0.533836818383637,0.5912145326871989,SMA-Cross-20-50,0.8761863096650907,1.9606146936000195,mid,short
P-0020,0.32894420762061183,0.533836818383637,0.5912145326871989,RSI-Mean-Revert,0.7867153770290788,-3.18035337111176,mid,short
P-0020,0.32894420762061183,0.533836818383637,0.5912145326871989,MACD-Cross,0.8863849989977678,1.4525164492282812,mid,short
P-0020,0.32894420762061183,0.533836818383637,0.5912145326871989,Momentum-20d,0.7902554870723125,6.0958199334812235,mid,short
P-0020,0.32894420762061183,0.533836818383637,0.5912145326871989,Bollinger-Revert,0.7932569351021223,0.0,mid,short
P-0020,0.32894420762061183,0.533836818383637,0.5912145326871989,Donchian-Breakout,0.7722048585173844,-0.9924347207697354,mid,short
P-0020,0.32894420762061183,0.533836818383637,0.5912145326871989,Volume-Spike,0.6607975733473461,0.0,mid,short
P-0020,0.32894420762061183,0.533836818383637,0.5912145326871989,Z-Score-Revert,0.7932569351021223,-0.8159319054714657,mid,short
P-0020,0.32894420762061183,0.533836818383637,0.5912145326871989,Random-Control,0.4633891147035776,-1.5438755160122744,mid,short
P-0021,0.16357224331793252,0.551844538123202,0.2532745510177778,Buy-and-Hold,0.725735293644628,5.876128674859958,low,short
P-0021,0.16357224331793252,0.551844538123202,0.2532745510177778,SMA-Cross-20-50,0.836960751128941,1.9196239849297432,low,short
P-0021,0.16357224331793252,0.551844538123202,0.2532745510177778,RSI-Mean-Revert,0.6760821578648324,-2.983426240999402,low,short
P-0021,0.16357224331793252,0.551844538123202,0.2532745510177778,MACD-Cross,0.7572759188057245,1.353102457480408,low,short
P-0021,0.16357224331793252,0.551844538123202,0.2532745510177778,Momentum-20d,0.7851949202908466,6.0785887035903325,low,short
P-0021,0.16357224331793252,0.551844538123202,0.2532745510177778,Bollinger-Revert,0.6468648062677438,0.0,low,short
P-0021,0.16357224331793252,0.551844538123202,0.2532745510177778,Donchian-Breakout,0.6209529321800402,-0.9077336420208226,low,short
P-0021,0.16357224331793252,0.551844538123202,0.2532745510177778,Volume-Spike,0.5072531091757602,0.0,low,short
P-0021,0.16357224331793252,0.551844538123202,0.2532745510177778,Z-Score-Revert,0.6468648062677438,-0.7493234868518235,low,short
P-0021,0.16357224331793252,0.551844538123202,0.2532745510177778,Random-Control,0.48018037563118465,-1.5615902962908996,low,short
P-0022,0.41305495459492536,0.6686764017705321,0.35225737296980636,Buy-and-Hold,0.7299373389755657,5.890436639211801,high,long
